datacollection,mod1US,mod2poptype,mod2popmajor,mod3location_moralinv,mod3location_intecon,mod3location_burn,mod4onlnlab,bih_order,mi_order,ie_order,subjectoverall,subjectinDC,subjectid,ResponseID,IPAddress,startdate,enddate,ordernumber,order1,order2,order3,order4,order5,order6,surveynumber,random,ie_condition,ie1_taxesf,ie1_taxesg,ie1_deficitf,ie1_defg,ie1_frnaidf,ie1_frnaidg,ie1_womanwff,ie1_womanwfg,ie1_techf,ie1_techg,ie1_tradeagf,ie1_tradeagg,ie1_downsf,ie1_downsg,ie1_trainf,ie1_traing,ie1_taxcutf,ie1_taxcutg,ie1_busprodf,ie1_busprodg,ie1_tecdispf,ie1_techdispg,ie1_overseasf,ie1_overseasg,ie1_savingf,ie1_savingg,ie1_profitf,ie1_prfitg,ie1_salrytopf,ie1_slrytopg,ie1_affactf,ie1_affactg,ie1_hardwrkf,ie1_hrdwrkg,ie1_govtregf,ie1_govtregg,ie1_immigf,ie1_immg,ie1_taxbrkf,ie1_txbrkg,ie1_wlfref,ie1_wlfrg,ie2_htxf,ie2_htxg,ie2_defctf,ie2_defctg,ie2_frnaidf,ie2_frnaidg,ie2_womnf,ie2_wmng,ie2_techwf,ie2_techwg,ie2_tradeagf,ie2_trdeagg,ie2_downsf,ie2_downsg,ie2_trainf,ie2_traing,ie2_taxcutf,ie2_taxcutg,ie2_busprodf,ie2_busprodg,ie2_techdispf,ie2_techdispg,ie2_jbovseasf,ie2_joboverg,ie2_savf,ie2_savg,ie2_profitf,ie2_profitg,ie2_slrytopf,ie2_slrytopg,ie2_affactf,ie2_affactg,ie2_hrdwrkf,ie2_hrdwrkg,ie2_govregf,ie2_govregg,ie2_immf,ie2_immg,ie2_txbrkf,ie2_txbrkg,ie2_wlff,ie2_wlfg,BIH_socialworkers,BIH_dealers,BIH_shoplifters,BIH_parkhandicapped,BIH_executives,BIH_prescription,BIH_dogs,BIG_carthieves,BIH_vandals,MI1c_MI_null,MI1_notmanip,MI1_trustworth,MI1_good,MI1_moral,MI2_c_MI_donat,MI2_notmanip,MI2_trustworth,MI2_good,MI2_moral,MI3_c_MI_wrst,MI3_notmanip,MI3_trustworth,MI3_good,MI3_moral,MI4_c_Mifurnit,MI4_notmanip,MI4_trustworth,MI4_good,MI4_moral,poltclid,gender,yearbirth,countrybir,englishexp,ethnicity,parented,befstudies,thissurvb,ifyes,citytown,postalcode,honestansw,familyinc,mturkhowm,Q122,Q137,mturkid,LocationLatitude,LocationLongitude,LocationAccuracy
4,1,0,4,1,0,0,0,1,3,2,1365,844, ,R_3imv1cHcPju4V3p,140.208.1.66,                    08-DEC-2014 14:04:00,                    08-DEC-2014 14:11:09,5, , , , ,1, , ,7063,1,5,5,4,3,3,5,1,7,1,7,2,6,4,3,5,3,4,4,6,2,2,4,6,1,4,5,4,5,6,2,7,3,6,2,4,4,5,5,4,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,50,70,10,50,40,80,70,30, , , , , ,1,5,6,7,7, , , , , , , , , , ,2,1,1989,187,25,1,5,200+,2, ,Glassboro,8028,1,75000, , , , , , , 
4,1,0,4,1,0,0,0,1,3,2,1373,852, ,R_AsLS3xCDzRP2X2p,50.152.147.105,                    08-DEC-2014 07:48:55,                    08-DEC-2014 08:02:38,5, , , , ,1, , ,7877,1,5,4,4,3,4,4,1,5,5,3,3,5,4,3,5,4,3,5, ,2,6,3,5,3,4,4,3,4,5,3,3,5,7,4,4,4,3,3,2,5,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,15,5,5,20,30,15,10,10, , , , , ,1,5,7,7,8, , , , , , , , , , ,4,2,1986,187,28,1,4,5,2, ,Oakland,94601,1,50000, , , , , , , 
4,1,0,4,1,0,0,0,1,3,2,1376,855, ,R_9MtOryQ3JxjvMQl,70.127.175.165,                    08-DEC-2014 10:33:25,                    08-DEC-2014 10:42:17,5, , , , ,1, , ,1565,1,4,4,4,1,4,3,1,7,1,6,5,3,4,1,4,4,4,4,4,3,4,3,5,1,4,4,4,4,5,3,5,3,4,4,4,3,7,2,4,4,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26,12,22,70,98,12,98,90,70, , , , , ,1,9,9,9,9, , , , , , , , , , ,1,2,1973,187,41,1,3, ,2, ,palm harbor,34683,2,34000, , , , , , , 
4,1,0,4,1,0,0,0,1,3,2,1377,856, ,R_3M4K40CT4st5ZPY,99.194.217.89,                    08-DEC-2014 10:43:36,                    08-DEC-2014 10:50:38,5, , , , ,1, , ,5654,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,4,3,7,6,7,7,4,5,4,4,1,1,1,1,4,2,4,1,2, ,1,1,6,7,4,4,1,1,7,7,5,4,7,6,7,6,1,2,7,7,25,50,50,35,80,50,100,30,30, , , , , ,1,1,5,5,5, , , , , , , , , , ,2,2,1972,187, ,1,5,10000,2, ,Savannah,31419,1,50000, , , , , , , 
4,1,0,4,1,0,0,0,1,3,2,1380,859, ,R_vCSHgZw4jghtR29,12.150.236.10,                    08-DEC-2014 13:24:57,                    08-DEC-2014 13:36:29,5, , , , ,1, , ,9999,1,1,7,5,3,5,5,1,7,3, ,7,1,7,4,7,1,4,4,5,3,7,2,7,1,4,1,4,7,7,4,1,7,7,1,1,7,7,1,7,1,7,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,15,10,10,20,10,20,10,5, , , , , ,1,9,9,9,9, , , , , , , , , , ,4,2,1995,187,19,4,4,7,1,"I have completed numerous studies regarding social attitudes, political attitudes, consumer attitudes, social perception, and many others. I generally partake in these studies through my account on mechanical Turk. A majority of them are on Qualtrics, though some have been on google docs, survey monkey, and other engine that aren't as widely known.",Brewton,36426,1,36000, , , , , , , 
4,1,0,4,1,0,0,0,1,3,2,1381,860, ,R_3kvOBHSCMgMfkTx,173.20.163.98,                    08-DEC-2014 13:34:38,                    08-DEC-2014 13:42:32,5, , , , ,1, , ,7062,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,3,7,5,6,6,6,6,5,5,4,4,2,2,5,5,2,2,4,4,4,4,2,2,3,3,2,3,5,5,2,2,5,5,3,5,5,5,5,5,2,50,5,2,12,50,12,25,5, , , , , ,1,5,6,6,4, , , , , , , , , , ,2,1,1948,187, ,1,5,2400,2, ,Springfield Missouri,65807,1,67000, , , , , , , 
5,1,3,2,0,0,0,0,3,1,2,1568,9, ,R_RlFPClJ6APBkOxH,130.126.255.102,04/02/15 03:48,04/02/15 03:53,3, ,0,1,0,0, , , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,5,6,3,7,7,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,4,4,2,3,5,5,4,4,5,5,3,4,4,4,5,3,0,50,30,20,70,50,95,50,5,0, ,0,0,0,1,3,4,7,3,0, ,0,0,0,0, ,0,0,0,3,2,1994,187,20,5,6,5,2,I don't understand the question,Champaign IL,61820,1,"200,000", , , , , , , 
5,1,3,2,0,0,0,0,1,3,2,1581,22, ,R_3NQFB6wKeMAieVG,130.126.255.153,04/02/15 07:06,04/02/15 07:14,5, ,0,0,0,1, , , ,1,4,4,5,2,3,5,1,7,1,3,2,7,4,2,4,3,5,4,5,3,4,1,4,2,2,5,4,6,5,3,3,5,5,2,4,5,3,3,4,4,3,5,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,6,6,6,6,0, ,0,0,0,0, ,0,0,0,4,2,1994,187,20,3,4,1,2, ,Urbana,61801,1,60000, , , , , , , 
5,1,3,2,0,0,0,0,3,1,2,1587,28, ,R_2EFX4YoQ0cqMNpf,130.126.218.108,04/02/15 09:14,04/02/15 09:22,3, ,0,1,0,0, , , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,3,5,5,7,7,7,7,6,7,4,2,3,4,3,3,2,1,4,5,5,7,6,5,6,6,3,4,5,3,2,1,4,3,5,3,4,4,5,4,0,85,65,60,50,70,75,70,60,0, ,0,0,0,1,7,5,5,6,0, ,0,0,0,0, ,0,0,0,4,1,1995,187,19,1,6,1,2, ,Addison,60101,1,140000, , , , , , , 
5,1,3,2,0,0,0,0,3,1,2,1606,47, ,R_Rkx2Bn9ztDgiIhz,192.241.60.5,05/02/15 12:23,05/02/15 12:30,3, ,0,1,0,0, , , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,2,2,5,3,7,7,4,3,4,4,3,3,3,3,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,20,10,5,5,10,30,5,10,0, ,0,0,0,1,1,4,4,8,0, ,0,0,0,0, ,0,0,0,4,2,1995,187,19,1,5,0.5,2, ,Lombard,60148,1,"190,000", , , , , , , 
5,1,3,2,0,0,0,0,1,3,2,1608,49, ,R_1ifypUIreYeSgcJ,130.126.255.92,06/02/15 02:49,06/02/15 02:54,5, ,0,0,0,1, , , ,1,4, ,7,1,4,4,1,4,1,7,4,4,4,4,7,1,4,4,7,1,4,4,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,100,50,100,75,100,100,100,25,0, ,0,0,0,1,6,6,6,6,0, ,0,0,0,0, ,0,0,0,2,1,1992,187,22,1,6,10,2, ,Western Springs,60558,1,"150,000", , , , , , , 
5,1,3,2,0,0,0,0,1,3,2,1629,70, ,R_w4WBPISPzZ3hAqt,50.204.211.28,08/02/15 09:01,08/02/15 09:06,5, ,0,0,0,1, , , ,1,5,4,4,3,5,3,1,7,1,6,4,4,2,5,6,1,3,5,5,2,5,4,5,2,4,4,3,3,5,3,4,4,5,3,5,3,6,2,3,3,4,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,60,60,70,30,79,90,85,70,0, ,0,0,0,1,8,9,9,9,0, ,0,0,0,0, ,0,0,0,4,2,1996,187,18,1,6,1,1,Online study,Champaign,61820,1,"130,000", , , , , , , 
5,1,3,2,0,0,0,0,3,1,2,1633,74, ,R_vkr4od19Jo45ZTz,104.2.14.246,08/02/15 22:39,08/02/15 22:44,3, ,0,1,0,0, , , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,3,2,5,3,7,7,7,7,4,5,2,2,1,1,4,4,2,2,3,3,4,4,5,6,5,5,3,4,4,4,1,1,4,4,4,4,4,4,6,4,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,9,9,9,9,0, ,0,0,0,0, ,0,0,0,4,2,1991,187,23,1,5,3,2, ,"Champaign, IL",61822,1,"15,000", , , , , , , 
5,1,3,2,0,0,0,0,1,3,2,1653,94, ,R_3Mna1FXQQgGJGgY,130.126.255.242,04/05/15 07:21,04/05/15 07:40,5, ,0,0,0,1, , , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,2,5,4,7,4,5,6,4,4,4,2,3,3,4,4,4,2,4,3,2,2,6,6,6,6,5,4,2,4,2,1,5,4,2,2,4,4,5,3,33,66,50,33,50,50,66,66,50,0, ,0,0,0,1,5,5,5,5,0, ,0,0,0,0, ,0,0,0,6,1,1996,187,18,3,6,4,2, ,Plainfield,60544,1,"45,000", , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1689,16, ,R_2sKruT30LyadENv,84.118.148.225,12/03/15 11:10,12/03/15 11:16,5,0,0,0,0,1, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,2,7,6,6,6,6,6,5,5,4,4,2,2,5,4,4,4,3,5,2,5,4,4,4,7,2,2,5,5,3,4,4,4,4,4,1,1,6,6,1,9,5,5,30,30,15,2.5,2.5, ,0,0,0,0,1,8,7,7,5, , , , , , , , , , ,4,2,1987, , , , ,0,2, ,Mannheim,68199, ,8285.43, , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1702,29, ,R_9ZfSRpKzhPvvM57,89.0.212.239,12/03/15 12:06,12/03/15 12:15,3,0,0,1,0,0, , , ,1,6,6,4,2,3,5,1,6,3,5,3,7,6,6,6,2,3,2,5,5,7,7,7,5,4,6,4,6,7,4,3,4,7,1,4,4,4,2,7,3,1,4, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,20,20,10,0,20,20,20,20, ,0,0,0,0,1,3,6,7,7, , , , , , , , , , ,4,2,1991, , , , ,35,2, ,koeln, , , , , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1703,30, ,R_eKjYGtKnb2OIYHX,89.244.110.73,12/03/15 12:11,12/03/15 12:18,5,0,0,0,0,1, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,1,1,6,5,7,7,6,5,5,5,2,3,2,2,5,5,2,2,2,2,2,2,6,6,5,5,2,2,5,5,2,2,5,5,2,2,3,3,5,3,20,100,100,30,20,100,100,100,100, ,0,0,0,0,1,7,7,7,7, , , , , , , , , , ,4,2,1992, , , , ,20,2, ,Dueren,52355, , , , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1730,57, ,R_3w664NnOFpVJKm1,93.206.38.33,12/03/15 17:45,12/03/15 17:55,3,0,0,1,0,0, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,5,4,3,7,3,4,4,3,6,3,5,3,5,3,3,5,5,4,2,2,6,3,5,4,6,4,7,2,2,5,3,1,4,5,3,5,2,2,3,6,3,10,20,10,10,10,20,30,20,10, ,0,0,0,0,1,6,5,5,5, , , , , , , , , , ,3,2,1994, , , , , ,2, , , , , , , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1741,68, ,R_0Io1ezQt0HBzseF,84.60.246.122,13/03/15 03:11,13/03/15 03:27,5,0,0,0,0,1, , , ,1,3,5,4,4,2,5,1,7,2,6,3,5,4,4,5,5,3,4,5,3,5,5,3,5,4,5,4,5,5,3,2,4,6,2,4,4,3,3,5,5,1,3, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,1,0,20,10,1,10,1, ,0,0,0,0,1,6,7,5,6, , , , , , , , , , ,3,2,1995, , , , ,0,2, ,koeln,51149, , , , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1758,85, ,R_9mmRmVsuPLo7uE5,62.75.239.20,13/03/15 09:32,13/03/15 09:41,5,0,0,0,0,1, , , ,1,4,4,3,6,2,2,1,7,3,7,4,5,3,7,5,4,4,4,4,2,3,6,4,4,4,5,1,7,2,3,3,4,7,2,4,1,5,3,4,4,2,3, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,60,50,70,0,85,100,60,10, ,0,0,0,0,1,3,3,4,4, , , , , , , , , , ,4,2,1992, , , , ,5,2, ,Bonn,53125, , , , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1762,89, ,R_3wPEz0kufVjN1kN,93.215.93.34,13/03/15 10:31,13/03/15 10:45,3,0,0,1,0,0, , , ,1,4,4,4,4,1,7,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,50,50,50,50,50,50,50,50, ,0,0,0,0,1,5,5,5,5, , , , , , , , , , ,3,1,1982, , , , ,5,2, ,koeln,90351, ,82854.3, , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1773,100, ,R_1yNjnORh5M3g5o1,134.155.36.48,14/03/15 06:36,14/03/15 06:46,3,0,0,1,0,0, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,4,4,7,4,7,5,5,4,4,5,3,4,2,5,4,4,4,2,4,4,4,3,4,5,4,7,3,4,5,4,1,4,5,5,4,3,3,4,5,3,0,25,2,0,2,15,30,10,1, ,0,0,0,0,1,5,5,5,5, , , , , , , , , , ,4,2,1993, , , , ,20,2, ,koeln,50679, , , , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1787,114, ,R_3xWru8Qe9B8W5F3,92.73.137.5,15/03/15 12:55,15/03/15 13:12,5,0,0,0,0,1, , , ,1,4,3,4,3,4,5,1, ,4,4,4,5,6,2, ,3,3,5,4,3,6,3,7,1,4,7, ,2,6,3,4,4,7,4,4,4,6,4,4,4,4,5, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,95,29,1,9,95,100,25,2, ,0,0,0,0,1,5,5,5,5, , , , , , , , , , ,4,2,1985, , , , ,20,2, ,Essen,45141, ,17951.765, , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1840,167, ,R_9ntJz81FySiitNP,141.6.11.12,19/03/15 02:07,19/03/15 02:16,5,0,0,0,0,1, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,5,4,6,3,5,4,6,6,5,5,3,4,4,3,6,5,3,1,3,4,2,5,4,6,5,6,3,4,5,3,2,3,2,3,5,4,4,4,5,4,5,50,50,70,15,70,100,60,10, ,0,0,0,0,1,5,5,6,7, , , , , , , , , , ,4,1,1992, , , , ,7,2, ,Gummersbach,51643, ,41427.15, , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1855,182, ,R_cuWRCqKM8pudijr,46.114.162.203,12/03/15 11:28,12/03/15 11:31,3,0,0,1,0,0, , , , , ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0, , , , ,0,0,0,0,1,3,3,6,6, , , , , , , , , , , ,0,0, , , , , ,0, ,koeln,50667, , , , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1864,191, ,R_0PuSOA0JbVuwUTz,178.11.218.187,12/03/15 13:59,12/03/15 14:08,5,0,0,0,0,1, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,6,4,7,6,5,6,5,3,5,7,3,3,2,2,4,4,2,2,3,2,3,6,4,3,4,5,2,3,6,5,1,5,4,4,4,4,3,5,3,4,20,90,30,15,40,30,90,70,40, ,0,0,0,0,1,7,5,7,7, , , , , , , , , , ,3,2,1994, , , , ,3,2, , , , ,27.6181, , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1891,218, ,R_da1XkYPeSXlKLYh,93.218.102.220,21/03/15 10:38,21/03/15 10:57,3,0,0,1,0,0, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,3,6,4, ,4,4,6,5,6,2,3,3,2,4,4,2,2,2,4,2,6,4,6,3,5,2,3,5,2,1,4,6,3,4,4,2,5,5,4,25,30,70,90,60,20,90,85,30, ,0,0,0,0,1,3,6,6,5, , , , , , , , , , ,3,1,1989, , , , ,einige,2, ,koeln,50737, ,ca. 2000, , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1904,231, ,R_bwQw2kQVVLmRH0h,93.199.143.232,17/03/15 13:20,17/03/15 13:23,3,0,0,1,0,0, , , , , ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0, , , , ,0,0,0,0,1,5,5,8,8, , , , , , , , , , , ,0,0, , , , , ,0, , , , , , , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1911,238, ,R_1Lc8GPYnixW6Ldz,88.77.206.201,25/03/15 10:45,25/03/15 10:53,5,0,0,0,0,1, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,5,4,3,7,3,7,7,7,7,6,7,5,6,2,1,6,2,4,2,2,5,3,6,4,6,4,4,1,4,7,6,2,1,4,4,5,5,3,6,5,6,1,4,5,10,5,25,25,10,15, ,0,0,0,0,1,2,5,7,7, , , , , , , , , , ,3,1,1994, , , , ,viele,2, , , , , , , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1915,242, ,R_3xBId2oUYAuPbKZ,94.220.89.75,18/03/15 16:19,18/03/15 16:42,3,0,0,1,0,0, , , , , ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0, , , , ,0,0,0,0,1,9,4,5,5, , , , , , , , , , , ,0,0, , , , , ,0, , , , , , , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1936,263, ,R_42ZphOeoZBGuszr,91.58.203.39,31/03/15 10:05,31/03/15 10:11,3,0,0,1,0,0, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6,3,3,7,6,7,7,4,5,6,6,2,2,1,1,4,4,3,2,1,2,6,3,4,6,2,7,1,2,7,7,4,2,1,2,1,1,4,3,7,3,20,40,40,50,20,20,50,40,30, ,0,0,0,0,1,5,6,6,5, , , , , , , , , , ,4,2,1995, , , , ,20,2, ,Aachen,52066, ,-, , , , , , , 
6,0,5,4,0,0,0,0,3,1,2,1947,274, ,R_40D7UC2nDV1oXch,188.102.152.10,01/04/15 05:11,01/04/15 05:16,3,0,0,1,0,0, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,1,2,6,4,7,7,4,4,2,5,2,3,2,3,4,5,4,4,4,4,4,4,5,6,3,3,2,3,4,4,1,2,4,4,5,4,3,4,5,5,50,50,50,50,50,50,100,50,50, ,0,0,0,0,1,6,5,7,7, , , , , , , , , , ,3,2,1993, , , , ,8,2, ,Norderstedt,22844, ,41427.15, , , , , , , 
6,0,5,4,0,0,0,0,1,3,2,1960,287, ,R_3Pk7mmHnPJEVyD3,95.90.187.233,08/04/15 07:51,08/04/15 07:57,5,0,0,0,0,1, , , ,2, ,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,3,7,3,7,7,5,6,3,5,4,3,2,4,4,5,3,2,2,5,2, ,4,5,3,5,2,2,6,4,1,3,4,3,5,3,2, ,6,3,20,80,80,70,70,60,80,90,60, ,0,0,0,0,1,2,3,3,3, , , , , , , , , , ,3,2,1991, , , , ,6,2, ,BERLIN,13086, ,207135.75, , , , , , , 
7,1,1,2,0,0,0,0,1,3,2,2026,48, ,R_2wtUgdaWW4vrS1S,73.44.106.44,24/03/15 12:57,24/03/15 13:04,5,0, ,0,0,1,0, , ,1,4,3,4,4,7,2,1,7,1,7,5,6,3,3,7,7,4,4,7,1,4,5,7,1,6,5,4,5,6,4,1, ,7,1,4,4,1,7,6,2,2,6,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,40,20,1,50,40,20,30,5,0, ,0,0,0,1,5,8,7,3, , , , , , , , , , ,2,1,1994,111,20,3,5,1,2, ,Chicago,60616,2,60, , , , , , , 
7,1,1,2,0,0,0,0,1,3,2,2028,50, ,R_1C7tS8rW8DYBlHM,104.194.109.149,25/03/15 00:48,25/03/15 01:25,5,0, ,0,0,1,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,7,7,3,1,1,1,7,7,7,7,1,7,7,4,1,1,1,1,1,1,4,4,1,1,4,3,1,1,1,1,4,1,1,1,4,1,7,7,1,1,4,3,0, ,0,0,100,0, , , ,0, ,0,0,0,1,6,7,7,3, , , , , , , , , , ,2,1,1996,187,19,4,4,5,2, ,Chicago,60623,2,120000, , , , , , , 
7,1,1,2,0,0,0,0,3,1,2,2032,54, ,R_237cxNO7nf6hRW1,104.194.102.29,25/03/15 00:51,25/03/15 02:04,3,0, ,1,0,0,0, , ,1,4,4,4,1,4,4,4,5,4,5,4,5,4,4,4,3,4,5,4,4,4,3,4,3,4,4,4,5,3,4,4,4,4,4,4,4,4,1,4,5,4,4,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,30,10,90,40,10,70,20,0,0, ,0,0,0,1,5,7,7,8, , , , , , , , , , ,4,1,1995,187,19,1,6,6,2, ,New London,6320,1,0, , , , , , , 
7,1,1,2,0,0,0,0,1,3,2,2039,61, ,R_1d53xPiJ3h4KsMp,141.0.8.156,25/03/15 04:31,25/03/15 04:42,5,0, ,0,0,1,0, , ,1,2,4,2,4,2,4,2,6,2,6,2,6,2,4,2,4,2,4,2,2,2,4,2,4,2,4,2,6,2,4,2,4,2,4,2,6,7,1,2,4,2,4,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,1,5,5,5,5, , , , , , , , , , ,5,1,1995,36,17,2,3,0,2, ,Chicago,60616,1,"100,000", , , , , , , 
7,1,1,2,0,0,0,0,3,1,2,2040,62, ,R_3PN2tJ0CEQdRkun,216.47.159.166,25/03/15 05:24,25/03/15 05:43,3,0, ,1,0,0,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,1,6,1,1,6,5,7,7,6,6,4,6,3,4,2,2,4,5,2,1,2,1,3,2,4,5,4,4,3,3,4,4,1,3,4,6,4,7,4,6,6,4,20,90,50,0,85,80,100,80,85,0, ,0,0,0,1,7,6,8,7, , , , , , , , , , ,1,2,1993,187,13,3,2,2,2, ,Chicago,60623,1,20000, , , , , , , 
7,1,1,2,0,0,0,0,3,1,2,2043,65, ,R_1EZEoZnMeSYu8B8,104.194.126.153,26/03/15 01:07,26/03/15 01:12,3,0, ,1,0,0,0, , , ,0,3,5,3,3,3,2,6,1,5,1,6,1,4,5,5,2,2,1,3,1,4,2,2,1,4,1,6,2,4,4,4,2,4,3,4,4,5,3,5,2,5,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,50,70,60,50,80,100,80,10,0, ,0,0,0,1,6,5,6,6, , , , , , , , , , ,5,2,1991,187,23,1,4,4,2, ,Chicago,60615,1,"200,000", , , , , , , 
7,1,1,2,0,0,0,0,1,3,2,2045,67, ,R_1o0BKU0GiskwLes,104.194.98.15,26/03/15 01:42,26/03/15 02:08,5,0, ,0,0,1,0, , ,2,0, ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,4,4,4,4,7,4,7,7,5,6,7,7,4,5,1,1,4,4,1,1,1,3,1,1,4,4,5,5,4,4,7,7,1,1,4,3,1,4,4,5,4,4,20,95,50,5,50,90,20,50,5,0, ,0,0,0,1,4,4,3,3, , , , , , , , , , ,4,1,1992,37,4,3,4,4,2, ,Chicago,60616,1,50000, , , , , , , 
